Running for 480.0 seconds (960 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:43:41  17.7   0.0  32.4  49.9   0.0    5   1768   2244   0.00E
14:43:41  15.0   0.0  35.1  49.9   0.0    5   2006   2346   0.00E
14:43:42  16.8   0.0  33.2  50.0   0.0    5   1734   2268   0.00E
14:43:42  17.0   0.0  33.2  49.5   0.2    6   2114   2372   0.00E
14:43:43  15.3   0.0  34.7  50.0   0.0    5   1878   2416   0.00E
14:43:43  16.3   0.0  33.8  49.9   0.0    5   1982   2298   0.00E
14:43:44  16.2   0.0  33.8  50.0   0.0    5   1662   2182   0.00E
14:43:44  18.0   0.0  32.4  49.6   0.0    5   1896   2294   0.00E
14:43:45  17.8   0.0  32.2  50.0   0.0    6   1728   2308   0.00E
14:43:45  16.5   0.0  33.6  49.9   0.0    7   1986   2448   0.00E
14:43:46  18.5   0.0  31.6  49.6   0.3    5   1952   2436   0.00E
14:43:46  16.5   0.0  33.8  49.8   0.0    5   1896   2358   0.00E
14:43:47  19.3   0.0  30.8  49.9   0.0    5   1764   2290   0.00E
14:43:47  16.8   0.0  33.2  49.8   0.2    5   1964   2376   0.00E
14:43:48  17.8   0.0  32.3  49.9   0.0    5   1740   2288   0.00E
14:43:48  16.0   0.0  34.0  50.0   0.0    5   1916   2404   0.00E
14:43:49  16.0   0.0  34.1  49.9   0.0    5   1748   2334   0.00E
14:43:49  17.5   0.0  32.8  49.5   0.2    5   2166   2520   0.00E
14:43:50  17.5   0.0  32.3  50.1   0.0    5   1758   2422   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:43:50  18.0   0.0  32.6  49.4   0.0    5   2030   2542   0.00E
14:43:51  15.8   0.0  34.3  49.9   0.0    5   1782   2564   0.00E
14:43:51  17.5   0.0  32.6  49.9   0.0    5   1874   2482   0.00E
14:43:52  17.2   0.0  32.8  50.0   0.0    5   1752   2498   0.00E
14:43:52  15.5   0.0  35.6  48.9   0.0    5   2108   2776   0.00E
14:43:53  15.3   0.0  34.8  49.9   0.0    5   1752   2582   0.00E
14:43:53  17.0   0.0  33.0  50.0   0.0    5   1980   2632   0.00E
14:43:54  16.8   0.0  33.3  49.9   0.0    5   1754   2444   0.00E
14:43:54  17.8   0.0  32.2  50.0   0.0    5   1930   2502   0.00E
14:43:55  18.0   0.0  32.1  49.4   0.5    5   1842   2492   0.00E
14:43:55  16.0   0.0  34.1  49.9   0.0    6   1990   2436   0.00E
14:43:56  16.0   0.0  34.2  49.8   0.0    5   1868   2338   0.00E
14:43:56  15.8   0.0  34.3  49.6   0.3    5   2276   2536   0.00E
14:43:57  18.0   0.0  32.2  49.9   0.0    5   1778   2352   0.00E
14:43:57  16.3   0.0  33.8  49.9   0.0    5   1968   2442   0.00E
14:43:58  15.7   0.0  34.4  49.9   0.0    5   1722   2278   0.00E
14:43:58  17.3   0.0  32.8  49.9   0.0    5   1872   2264   0.00E
14:43:59  14.5   0.0  35.8  49.8   0.0    6   1854   2370   0.00E
14:43:59  15.8   0.0  34.2  50.0   0.0    5   1976   2484   0.00E
14:44:00  16.2   0.0  34.0  49.8   0.0    5   2046   2518   0.00E
14:44:00  16.5   0.0  33.5  50.0   0.0    5   1956   2430   0.00E
14:44:01  17.0   0.0  33.1  49.9   0.0    5   1744   2418   0.00E
14:44:01  16.5   0.0  33.5  50.0   0.0    5   1988   2450   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:44:02  16.8   0.0  33.5  49.5   0.2    5   1740   2210   0.00E
14:44:02  18.3   0.0  32.3  49.4   0.0    5   2112   2366   0.00E
14:44:03  17.0   0.0  33.2  49.8   0.0    5   1742   2358   0.00E
14:44:03  18.5   0.0  31.6  49.9   0.0    5   1816   2286   0.00E
14:44:04  18.0   0.0  32.1  49.9   0.0    6   1754   2380   0.00E
14:44:04  16.5   0.0  33.3  50.1   0.0    5   1942   2496   0.00E
14:44:05  15.8   0.0  34.5  49.8   0.0    5   1760   2446   0.00E
14:44:05  16.8   0.0  33.2  50.0   0.0    5   2058   2518   0.00E
14:44:06  16.3   0.0  33.8  49.9   0.0    5   1830   2366   0.00E
14:44:06  16.2   0.0  34.0  49.5   0.2    5   2106   2614   0.00E
14:44:07  17.6   0.0  32.4  50.0   0.0    5   1842   2348   0.00E
14:44:07  15.5   0.0  34.6  49.9   0.0    5   1840   2198   0.00E
14:44:08  13.7   0.0  36.4  49.9   0.0    5   1634   2088   0.00E
14:44:08  18.0   0.0  32.1  49.9   0.0    5   1882   2130   0.00E
14:44:09  16.0   0.0  34.2  49.9   0.0    5   1666   2162   0.00E
14:44:09  14.5   0.0  35.6  49.9   0.0    5   2076   2474   0.00E
14:44:10  16.2   0.0  33.8  50.0   0.0    5   1676   2328   0.00E
14:44:10  15.8   0.0  34.3  49.9   0.0    5   1860   2330   0.00E
14:44:11  16.0   0.0  34.1  49.9   0.0    5   1878   2390   0.00E
14:44:11  17.0   0.0  33.1  49.9   0.0    5   1948   2382   0.00E
14:44:12  15.2   0.0  34.9  49.9   0.0    5   1790   2452   0.00E
14:44:12  18.1   0.0  31.9  49.7   0.3    5   2092   2478   0.00E
14:44:13  16.5   0.0  33.7  49.9   0.0    5   1744   2322   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:44:13  15.8   0.0  34.3  49.9   0.0    5   2022   2466   0.00E
14:44:14  20.0   0.0  30.0  50.0   0.0    6   1716   2398   0.00E
14:44:14  17.8   0.0  32.8  49.4   0.0    5   2000   2396   0.00E
14:44:15  16.5   0.0  33.6  49.9   0.0    5   1982   2604   0.00E
14:44:15  18.5   0.0  31.7  49.9   0.0    5   1944   2480   0.00E
14:44:16  16.0   0.0  34.1  49.9   0.0    5   1894   2422   0.00E
14:44:16  17.5   0.0  32.6  49.9   0.0    5   2014   2418   0.00E
14:44:17  17.2   0.0  32.9  49.4   0.5    5   1962   2406   0.00E
14:44:17  14.8   0.0  35.5  49.8   0.0    5   2008   2468   0.00E
14:44:18  16.8   0.0  33.1  50.1   0.0    5   1734   2294   0.00E
14:44:18  15.8   0.0  34.3  49.9   0.0    5   1934   2340   0.00E
14:44:19  16.3   0.0  33.8  49.9   0.0    5   1850   2330   0.00E
14:44:19  16.5   0.0  33.8  49.8   0.0    5   1916   2268   0.00E
14:44:20  15.8   0.0  34.3  49.9   0.0    5   1812   2302   0.00E
14:44:20  17.5   0.0  32.8  49.8   0.0    5   1934   2352   0.00E
14:44:21  17.2   0.0  32.8  50.0   0.0    5   1768   2342   0.00E
14:44:21  16.2   0.0  34.0  49.8   0.0    5   1974   2382   0.00E
14:44:22  18.0   0.0  32.0  49.8   0.2    5   1800   2298   0.00E
14:44:22  18.3   0.0  32.1  49.6   0.0    5   2212   2404   0.00E
14:44:23  15.8   0.0  34.3  49.9   0.0    5   1870   2440   0.00E
14:44:23  16.0   0.0  34.1  49.9   0.0    5   1868   2338   0.00E
14:44:24  18.5   0.0  31.7  49.9   0.0    5   1712   2178   0.00E
14:44:24  17.0   0.0  33.1  49.9   0.0    5   1856   2236   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:44:25  17.5   0.0  32.5  50.0   0.0    5   1752   2272   0.00E
14:44:25  18.0   0.0  32.1  49.9   0.0    5   1970   2334   0.00E
14:44:26  16.0   0.0  34.0  50.0   0.0    5   1764   2208   0.00E
14:44:26  17.6   0.0  32.9  49.5   0.0    5   2064   2270   0.00E
14:44:27  16.5   0.0  33.8  49.8   0.0    5   1798   2222   0.00E
14:44:27  16.3   0.0  33.8  49.6   0.3    5   2002   2278   0.00E
14:44:28  17.5   0.0  32.5  49.8   0.2    5   1870   2246   0.00E
14:44:28  17.8   0.0  32.3  49.9   0.0    5   1856   2164   0.00E
14:44:29  17.5   0.0  32.5  50.0   0.0    5   1654   2206   0.00E
14:44:29  18.8   0.0  31.5  49.8   0.0    5   1914   2254   0.00E
14:44:30  17.2   0.0  32.8  50.0   0.0    5   1626   2130   0.00E
14:44:30  18.6   0.0  31.7  49.7   0.0    5   2242   2426   0.00E
14:44:31  17.3   0.0  33.1  49.6   0.0    5   2336   2538   0.00E
14:44:31  17.5   0.0  32.9  49.6   0.0    5   2656   2522   0.00E
14:44:32  14.2   0.0  34.9  50.9   0.0    2   2778   2680   0.00E
14:44:32   0.3   0.0   0.5  99.2   0.0    1   2030   1078   0.00E
14:44:33   0.3   0.0   0.0  99.7   0.0    1   1862   1050   0.00E
14:44:33   0.8   0.0   0.3  99.0   0.0    1   2098   1060   0.00E
14:44:34   0.2   0.0   0.5  99.2   0.0    1   1694    872   0.00E
14:44:34   0.3   0.0   0.5  99.2   0.0    1   1992    970   0.00E
14:44:35   0.0   0.0   0.0 100.0   0.0    1   1860   1016   0.00E
14:44:35   0.0   0.0   0.3  99.7   0.0    1   1850    926   0.00E
14:44:36   0.5   0.0   0.0  99.5   0.0    1   1666    746   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:44:36   0.3   0.0   0.3  99.5   0.0    1   2114   1020   0.00E
14:44:37   0.8   0.0   0.5  98.7   0.0    1   2418   1038   0.00E
14:44:37   0.5   0.0   0.0  99.2   0.3    2   2360   1122   0.00E
14:44:38   0.3   0.0   0.8  98.7   0.3    1   2366   1182   0.00E
14:44:38   0.5   0.0   0.0  99.5   0.0    1   2108   1270   0.00E
14:44:39   0.8   0.0   0.5  98.7   0.0    2   4522   5456   0.00E
14:44:39   0.8   0.0   0.8  98.5   0.0    1   3538   6072   0.00E
14:44:40   1.2   0.0   2.0  96.8   0.0    1   4388   6520   0.00E
14:44:40   1.3   0.0   1.0  97.7   0.0    1   3916   5104   0.00E
14:44:41   0.5   0.0   0.3  99.2   0.0    1   2562   1252   0.00E
14:44:41   1.8   0.0   0.3  98.0   0.0    1   3638   1698   0.00E
14:44:42   1.3   0.0   1.3  97.5   0.0    1   2660   1442   0.00E
14:44:42   0.0   0.0   0.0 100.0   0.0    1   1924   1088   0.00E
14:44:43   0.8   0.0   0.5  98.5   0.2    1   1780   1128   0.00E
14:44:43   0.3   0.0   0.8  99.0   0.0    1   2082   1242   0.00E
14:44:44   0.0   0.0   0.0 100.0   0.0    1   1718    944   0.00E
14:44:44   0.0   0.0   0.0 100.0   0.0    1   1738    948   0.00E
14:44:45   0.5   0.0   1.0  98.5   0.0    1   2068   1146   0.00E
14:44:45   0.0   0.0   1.0  99.0   0.0    3   2092   1078   0.00E
14:44:46   0.8   0.0   0.0  99.2   0.0    1   2788   1170   0.00E
14:44:46   0.3   0.0   0.5  99.2   0.0    1   2200   1056   0.00E
14:44:47   0.3   0.0   0.5  99.2   0.0    1   2096   1052   0.00E
14:44:47   0.3   0.0   0.3  99.5   0.0    1   2408   1192   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:44:48   1.0   0.0   0.5  98.2   0.3    1   2606   1312   0.00E
14:44:48   0.0   0.0   0.0 100.0   0.0    1   1848    940   0.00E
14:44:49   0.3   0.0   0.3  99.5   0.0    1   1788    974   0.00E
14:44:49   0.5   0.0   0.8  98.7   0.0    1   2072   1016   0.00E
14:44:50   0.3   0.0   0.0  99.7   0.0    1   1642    822   0.00E
14:44:50   0.5   0.0   0.3  99.2   0.0    1   1716    806   0.00E
14:44:51   0.5   0.0   0.5  99.0   0.0    2   2326   1204   0.00E
14:44:51   0.3   0.0   0.5  99.2   0.0    1   2190   1098   0.00E
14:44:52   1.2   0.0   0.5  98.2   0.0    3   2236   1212   0.00E
14:44:52   0.5   0.0   0.3  99.2   0.0    1   2136    982   0.00E
14:44:53   0.0   0.0   0.3  99.5   0.3    1   1644    916   0.00E
14:44:53   0.5   0.0   0.0  99.5   0.0    1   2272   1158   0.00E
14:44:54   0.3   0.0   0.3  99.5   0.0    1   1646    804   0.00E
14:44:54   2.3   0.0   0.8  96.9   0.0    1   7248   4206   0.00E
14:44:55   3.0   0.0   1.0  96.0   0.0    1   6544   7014   0.00E
14:44:55   7.1   0.0   2.5  90.1   0.3    2  15934   8412   0.00E
14:44:56   6.3   0.0   1.8  91.6   0.3    3  13284   5244   0.00E
14:44:56   9.9   0.0   1.8  88.3   0.0    4  10338   7162   0.00E
14:44:57  14.8   0.0   2.8  81.5   1.0    2  22768   7176   0.00E
14:44:57   7.7   0.0   2.5  89.8   0.0    1  15482   5396   0.00E
14:44:58   1.5   0.0   0.5  98.0   0.0    1   5580   1934   0.00E
14:44:58   2.0   0.0   1.2  96.8   0.0    1   3936   1574   0.00E
14:44:59   5.4   0.0   1.0  93.4   0.3    3   9768   3168   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:44:59   8.4   0.0   2.0  89.5   0.0    1  16902   6650   0.00E
14:45:00  10.6   0.0   2.5  86.9   0.0    2  25836   9234   0.00E
14:45:00   6.1   0.0   1.8  92.1   0.0    1  10278   5772   0.00E
14:45:01   3.3   0.0   1.5  95.2   0.0    2   6710   2810   0.00E
14:45:01  15.7   0.0   2.7  81.0   0.5    2  25888   5116   0.00E
14:45:02  13.6   0.0   2.1  84.4   0.0    2  18920   5828   0.00E
14:45:02   3.6   0.0   0.5  95.9   0.0    1  10282   6082   0.00E
14:45:03   1.8   0.0   1.3  96.9   0.0    1   7002   6476   0.00E
14:45:03   1.0   0.0   0.5  98.5   0.0    1   4716   4946   0.00E
14:45:04   1.3   0.0   0.5  97.7   0.5    1   5172   5200   0.00E
14:45:04   0.5   0.0   0.8  98.7   0.0    1   3852   3390   0.00E
14:45:05   0.8   0.0   0.5  98.7   0.0    1   3506   2314   0.00E
14:45:05   5.0   0.0   1.3  93.5   0.3    1   4042   3856   0.00E
14:45:06   3.0   0.0   1.3  95.7   0.0    1   6172   6236   0.00E
14:45:06   4.6   0.0   0.0  95.4   0.0    1  11152   6850   0.00E
14:45:07   0.8   0.0   1.0  98.0   0.3    1   2958   1472   0.00E
14:45:07   1.0   0.0   0.3  98.7   0.0    2   2576   1374   0.00E
14:45:08   0.8   0.0   0.8  98.5   0.0    2   3416   2594   0.00E
14:45:08   0.5   0.0   0.8  98.7   0.0    1   3692   2830   0.00E
14:45:09   1.0   0.0   1.0  97.7   0.3    2   5342   5600   0.00E
14:45:09   0.8   0.0   0.3  98.7   0.3    1   3112   2136   0.00E
14:45:10   3.5   0.0   2.0  94.4   0.0    1  10454   5918   0.00E
14:45:10   3.7   0.0   1.5  94.8   0.0    1   9456   6924   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:45:11   2.5   0.0   0.8  96.7   0.0    1   4678   3872   0.00E
14:45:11   1.0   0.0   0.8  98.2   0.0    1   6078   4074   0.00E
14:45:12   3.5   0.0   1.2  95.2   0.0    1   6736   4796   0.00E
14:45:12   3.0   0.0   1.0  95.2   0.8    1  10884   7234   0.00E
14:45:13   0.3   0.0   0.5  99.2   0.0    1   2522   1460   0.00E
14:45:13   0.0   0.0   0.0 100.0   0.0    1   1892   1110   0.00E
14:45:14   0.3   0.0   0.3  99.5   0.0    1   1646    908   0.00E
14:45:14   4.8   0.0   2.5  92.7   0.0    3   6994   3296   0.00E
14:45:15   3.1   0.0   1.8  95.2   0.0    1   7094   3130   0.00E
14:45:15   9.4   0.0   3.3  86.8   0.5    1  27094   5514   0.00E
14:45:16   4.0   0.3   3.0  92.5   0.3    1  22472   4498   0.00E
14:45:16   2.0   0.0   2.5  95.4   0.0    1  18230   6116   0.00E
14:45:17   2.3   0.0   1.8  95.7   0.3    1  17860   6458   0.00E
14:45:17   1.3   0.0   1.8  96.9   0.0    1  20288   9038   0.00E
14:45:18   2.3   0.0   2.0  95.7   0.0    1  18320   7652   0.00E
14:45:18   2.3   0.0   1.3  96.2   0.3    1  15346   3632   0.00E
14:45:19   2.5   0.0   1.8  95.7   0.0    2  13312   2670   0.00E
14:45:19   2.8   0.0   1.5  95.7   0.0    1  13160   2748   0.00E
14:45:20   2.0   0.0   3.0  92.4   2.5    1  11514   3856   0.00E
14:45:20   6.0   0.0   2.0  91.7   0.3    6   8758   3310   0.00E
14:45:21   5.8   0.0   2.5  91.7   0.0    4   9162   3560   0.00E
14:45:21   5.3   0.0   1.3  93.4   0.0    4   8362   3218   0.00E
14:45:22   5.5   0.0   1.8  92.7   0.0    2   8602   3176   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:45:22   5.1   0.0   1.5  93.4   0.0    2   8892   3430   0.00E
14:45:23   0.8   0.0   0.3  99.0   0.0    1   2846   1444   0.00E
14:45:23   0.0   0.0   0.3  99.7   0.0    1   1782   1042   0.00E
14:45:24   0.0   0.0   0.3  99.7   0.0    1   1732    976   0.00E
14:45:24   0.0   0.0   0.3  99.7   0.0    1   1684    884   0.00E
14:45:25   0.3   0.0   0.5  99.2   0.0    1   1596    892   0.00E
14:45:25   1.5   0.0   0.0  98.2   0.3    2   6696   5614   0.00E
14:45:26   4.5   0.0   3.5  91.7   0.3    2  10880   8748   0.00E
14:45:26  10.6   0.0   3.0  86.4   0.0    2  17086   3420   0.00E
14:45:27   3.3   0.0   1.0  95.7   0.0    1   5032   2386   0.00E
14:45:27   2.0   0.0   1.3  96.7   0.0    1   7272   4818   0.00E
14:45:28   2.8   0.0   1.5  95.7   0.0    1   4910   2242   0.00E
14:45:28   1.8   0.0   1.3  97.0   0.0    1   6406   5754   0.00E
14:45:29   1.5   0.0   0.5  97.4   0.5    1   7068   7166   0.00E
14:45:29   1.5   0.0   1.0  97.5   0.0    1   6726   7558   0.00E
14:45:30   1.5   0.0   1.3  97.2   0.0    2   5386   3750   0.00E
14:45:30   2.5   0.0   1.5  95.7   0.3    3   5148   2542   0.00E
14:45:31   2.0   0.0   1.0  97.0   0.0    1   4986   2484   0.00E
14:45:31   2.5   0.0   1.0  96.5   0.0    1   5082   2384   0.00E
14:45:32   2.5   0.0   1.0  96.0   0.5    2   4976   2368   0.00E
14:45:32   5.5   0.0   2.0  92.4   0.0    1   8150   2944   0.00E
14:45:33   2.5   0.0   0.8  96.7   0.0    1   5004   2462   0.00E
14:45:33   3.0   0.0   0.8  96.0   0.3    1   5346   2512   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:45:34   2.5   0.0   1.3  96.2   0.0    1   5028   2518   0.00E
14:45:34   2.0   0.0   1.5  96.5   0.0    1   5016   2416   0.00E
14:45:35   2.3   0.0   1.0  96.7   0.0    1   5616   4026   0.00E
14:45:35   2.5   0.0   1.3  96.2   0.0    1   6490   5338   0.00E
14:45:36   3.3   0.0   0.8  95.7   0.3    1   5406   2784   0.00E
14:45:36   2.8   0.0   1.3  96.0   0.0    1   5066   2382   0.00E
14:45:37   2.8   0.0   0.8  96.5   0.0    1   4838   2290   0.00E
14:45:37   2.3   0.0   1.0  96.7   0.0    1   5108   2438   0.00E
14:45:38   2.5   0.0   1.5  96.0   0.0    1   4902   2214   0.00E
14:45:38   2.0   0.0   2.3  95.7   0.0    1   5002   2374   0.00E
14:45:39   2.8   0.0   0.8  96.5   0.0    1   4920   2244   0.00E
14:45:39   2.5   0.0   1.5  96.0   0.0    1   5132   2534   0.00E
14:45:40   2.8   0.0   0.5  96.7   0.0    1   4878   2262   0.00E
14:45:40   2.0   0.0   1.3  96.7   0.0    1   5062   2330   0.00E
14:45:41   3.3   0.0   0.8  96.0   0.0    1   5026   2338   0.00E
14:45:41   2.5   0.0   1.0  96.5   0.0    1   4980   2410   0.00E
14:45:42   2.8   0.0   0.8  96.4   0.0    1   5464   2384   0.00E
14:45:42   2.5   0.0   1.8  95.7   0.0    1   5122   2348   0.00E
14:45:43   2.0   0.0   1.0  97.0   0.0    1   4902   2258   0.00E
14:45:43   1.8   0.0   1.3  96.9   0.0    1   4926   2384   0.00E
14:45:44   2.0   0.0   0.5  97.4   0.0    1   4904   2350   0.00E
14:45:44   2.5   0.0   1.0  96.5   0.0    1   5014   2422   0.00E
14:45:45   2.5   0.0   1.0  96.5   0.0    1   4890   2342   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:45:45   2.3   0.0   0.8  97.0   0.0    1   4938   2342   0.00E
14:45:46   2.8   0.0   1.0  96.0   0.3    1   4962   2388   0.00E
14:45:46   3.5   0.0   1.0  95.5   0.0    1   5554   2700   0.00E
14:45:47   2.8   0.0   1.3  96.0   0.0    1   4894   2442   0.00E
14:45:47   2.8   0.0   0.8  96.5   0.0    1   5022   2522   0.00E
14:45:48   2.3   0.0   2.0  95.7   0.0    2   4954   2454   0.00E
14:45:48   2.0   0.0   2.0  96.0   0.0    1   5144   2608   0.00E
14:45:49   2.8   0.0   1.3  96.0   0.0    1   4944   2348   0.00E
14:45:49   2.3   0.0   0.8  96.7   0.3    2   5346   2740   0.00E
14:45:50   2.3   0.0   0.8  97.0   0.0    1   4790   2252   0.00E
14:45:50   3.0   0.0   0.8  96.2   0.0    1   5042   2358   0.00E
14:45:51   2.5   0.0   1.0  96.2   0.3    1   5006   2456   0.00E
14:45:51   2.5   0.0   1.5  95.9   0.0    1   5328   2604   0.00E
14:45:52   2.3   0.0   1.3  96.5   0.0    2   4946   2466   0.00E
14:45:52   2.8   0.0   0.8  96.4   0.0    1   5260   2530   0.00E
14:45:53   2.5   0.0   0.8  96.7   0.0    1   4900   2260   0.00E
14:45:53   2.3   0.0   0.8  97.0   0.0    1   4990   2308   0.00E
14:45:54   2.3   0.0   1.3  96.5   0.0    1   4906   2196   0.00E
14:45:54   2.5   0.0   0.8  96.7   0.0    2   4920   2410   0.00E
14:45:55   2.5   0.0   1.5  96.0   0.0    1   4966   2384   0.00E
14:45:55   1.8   0.0   1.8  96.5   0.0    2   5018   2498   0.00E
14:45:56   2.5   0.0   1.3  96.2   0.0    1   4998   2428   0.00E
14:45:56   2.5   0.0   1.0  95.7   0.8    1   5138   2392   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:45:57   2.5   0.0   0.8  96.7   0.0    1   4974   2384   0.00E
14:45:57   1.8   0.0   1.5  96.7   0.0    1   5180   2532   0.00E
14:45:58   2.3   0.0   1.3  96.5   0.0    1   4818   2214   0.00E
14:45:58   2.8   0.0   0.5  96.7   0.0    1   5052   2362   0.00E
14:45:59   2.3   0.0   1.0  96.7   0.0    1   4930   2422   0.00E
14:45:59   1.5   0.0   2.0  96.2   0.3    1   5080   2452   0.00E
14:46:00   1.8   0.0   1.0  97.2   0.0    2   4836   2214   0.00E
14:46:00   2.5   0.0   0.5  97.0   0.0    1   4964   2350   0.00E
14:46:01   2.5   0.0   1.3  96.2   0.0    1   4942   2366   0.00E
14:46:01   2.5   0.0   1.0  96.5   0.0    1   5024   2290   0.00E
14:46:02   2.0   0.0   1.3  96.7   0.0    1   4876   2316   0.00E
14:46:02   2.5   0.0   1.0  96.2   0.3    3   5026   2324   0.00E
14:46:03   3.5   0.0   0.5  96.0   0.0    2   4934   2238   0.00E
14:46:03   2.0   0.0   1.0  96.9   0.0    2   5070   2472   0.00E
14:46:04   2.0   0.0   1.3  96.7   0.0    1   4856   2290   0.00E
14:46:04   3.0   0.0   0.8  96.2   0.0    2   5008   2286   0.00E
14:46:05   2.5   0.0   1.3  96.2   0.0    2   4980   2442   0.00E
14:46:05   2.3   0.0   1.3  96.5   0.0    2   4948   2278   0.00E
14:46:06   3.3   0.0   0.3  96.2   0.3    2   5048   2266   0.00E
14:46:06   2.3   0.0   0.8  97.0   0.0    2   5052   2286   0.00E
14:46:07   2.3   0.0   1.0  96.7   0.0    2   4998   2306   0.00E
14:46:07   2.5   0.0   1.0  96.5   0.0    3   4900   2370   0.00E
14:46:08   2.0   0.0   1.3  96.7   0.0    2   4806   2220   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:46:08   2.3   0.0   1.3  96.5   0.0    2   4996   2316   0.00E
14:46:09   1.8   0.0   1.8  96.5   0.0    2   4900   2296   0.00E
14:46:09   2.5   0.0   1.3  96.0   0.3    2   5122   2448   0.00E
14:46:10   2.0   0.0   1.5  96.5   0.0    2   4944   2410   0.00E
14:46:10   2.5   0.0   0.8  96.7   0.0    2   4920   2420   0.00E
14:46:11   2.5   0.0   0.8  96.5   0.3    2   4928   2488   0.00E
14:46:11   2.8   0.0   1.5  95.7   0.0    2   5124   2604   0.00E
14:46:12   2.3   0.0   1.3  96.5   0.0    2   4876   2420   0.00E
14:46:12   2.5   0.0   0.8  96.7   0.0    2   5188   2486   0.00E
14:46:13   2.3   0.0   0.5  97.2   0.0    2   4878   2414   0.00E
14:46:13   1.8   0.0   1.0  97.2   0.0    2   4966   2370   0.00E
14:46:14   2.8   0.0   1.0  96.2   0.0    2   4890   2398   0.00E
14:46:14   3.0   0.0   1.0  96.0   0.0    2   5096   2450   0.00E
14:46:15   2.8   0.0   0.5  96.7   0.0    2   4940   2314   0.00E
14:46:15   2.0   0.0   1.5  96.5   0.0    1   4914   2368   0.00E
14:46:16   2.0   0.0   0.8  97.2   0.0    1   4844   2288   0.00E
14:46:16   2.3   0.0   1.0  96.5   0.3    1   5036   2286   0.00E
14:46:17   2.5   0.0   0.5  97.0   0.0    1   4920   2174   0.00E
14:46:17   2.0   0.0   1.8  96.2   0.0    1   5016   2380   0.00E
14:46:18   1.8   0.0   1.3  97.0   0.0    1   4854   2276   0.00E
14:46:18   2.3   0.0   0.8  97.0   0.0    1   5004   2302   0.00E
14:46:19   2.5   0.0   1.5  96.0   0.0    1   4860   2328   0.00E
14:46:19   2.5   0.0   1.0  96.2   0.3    1   4950   2240   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
14:46:20   2.3   0.0   1.0  96.7   0.0    1   4748   2066   0.00E
14:46:20   2.5   0.0   1.5  96.0   0.0    2   4982   2448   0.00E
14:46:21   2.8   0.0   0.8  96.5   0.0    2   4906   2376   0.00E
14:46:21   2.5   0.0   1.0  96.5   0.0    3   4950   2326   0.00E
14:46:22   2.5   0.0   0.8  96.7   0.0    2   4866   2312   0.00E
14:46:22   1.8   0.0   1.5  96.7   0.0    3   5232   2500   0.00E
14:46:23   2.5   0.0   1.0  96.5   0.0    3   5036   2382   0.00E
14:46:23   3.3   0.0   0.3  96.5   0.0    1   5086   2378   0.00E
14:46:24   2.3   0.0   1.0  96.7   0.0    1   4962   2420   0.00E
14:46:24   2.0   0.0   0.8  96.9   0.3    1   5084   2412   0.00E
14:46:25   2.5   0.0   1.0  96.5   0.0    1   4902   2326   0.00E
14:46:25   2.5   0.0   1.5  96.0   0.0    1   5044   2426   0.00E
14:46:26   2.5   0.0   0.8  96.7   0.0    1   4858   2256   0.00E
14:46:26   3.0   0.0   1.0  96.0   0.0    1   5044   2268   0.00E
14:46:27   1.8   0.0   0.8  97.5   0.0    1   4850   2082   0.00E
14:46:27   2.3   0.0   1.0  96.7   0.0    1   5006   2316   0.00E
14:46:28   2.8   0.0   1.3  96.0   0.0    1   4906   2264   0.00E
14:46:28   2.8   0.0   1.8  95.5   0.0    1   5084   2244   0.00E
14:46:29   2.5   0.0   0.3  97.2   0.0    1   4864   2192   0.00E
14:46:29   2.0   0.0   0.8  97.2   0.0    1   4924   2218   0.00E
14:46:30   2.0   0.0   1.5  96.2   0.3    1   4944   2324   0.00E
14:46:30   2.3   0.0   1.5  96.2   0.0    1   4872   2096   0.00E
14:46:31   2.0   0.0   1.5  96.5   0.0    1   4786   2128   0.00E
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s  Watts
